NIS,REGION,SEX,AGE,POPULATION,MORTALITY_TOTAL,MORTALITY_ATTR
24137,FL,F,"[50,55)",236,0,0
31003,FL,F,"[50,55)",536,0,0
31004,FL,F,"[50,55)",694,0,0
31005,FL,F,"[50,55)",4225,3,0.387465041602617
31006,FL,F,"[50,55)",370,2,0.255827554199248
31012,FL,F,"[50,55)",539,2,0.259049862081567
31022,FL,F,"[50,55)",863,2,0.257425701288885
31033,FL,F,"[50,55)",717,0,0
31040,FL,F,"[50,55)",884,0,0
31042,FL,F,"[50,55)",110,0,0
31043,FL,F,"[50,55)",1248,3,0.339076734717191
32003,FL,F,"[50,55)",630,2,0.24852830404904
32006,FL,F,"[50,55)",359,0,0
32010,FL,F,"[50,55)",313,3,0.367727947344613
32011,FL,F,"[50,55)",422,1,0.11771649488012
32030,FL,F,"[50,55)",131,0,0
33011,FL,F,"[50,55)",1198,2,0.240525450620734
33016,FL,F,"[50,55)",28,0,0
33021,FL,F,"[50,55)",671,1,0.115950350401362
33029,FL,F,"[50,55)",620,3,0.375749191887701
33037,FL,F,"[50,55)",442,2,0.247768134717762
33039,FL,F,"[50,55)",276,0,0
33040,FL,F,"[50,55)",280,1,0.11816169254187
33041,FL,F,"[50,55)",135,0,0
34002,FL,F,"[50,55)",547,2,0.245910605081406
34003,FL,F,"[50,55)",371,0,0
34009,FL,F,"[50,55)",442,1,0.126845532233473
34013,FL,F,"[50,55)",963,1,0.130329048353823
34022,FL,F,"[50,55)",2519,5,0.675646119716798
34023,FL,F,"[50,55)",523,0,0
34025,FL,F,"[50,55)",178,1,0.124380318274402
34027,FL,F,"[50,55)",1136,1,0.128312767054139
34040,FL,F,"[50,55)",1409,4,0.529214883384716
34041,FL,F,"[50,55)",1126,2,0.260531112015637
34042,FL,F,"[50,55)",847,2,0.243815813340783
34043,FL,F,"[50,55)",91,0,0
35002,FL,F,"[50,55)",643,2,0.223335962446034
35005,FL,F,"[50,55)",483,0,0
35006,FL,F,"[50,55)",517,0,0
35011,FL,F,"[50,55)",722,1,0.104364629340612
35013,FL,F,"[50,55)",2394,11,1.33695706766085
35014,FL,F,"[50,55)",332,1,0.133035551380545
35029,FL,F,"[50,55)",478,0,0
36006,FL,F,"[50,55)",357,2,0.23193638230973
36007,FL,F,"[50,55)",414,0,0
36008,FL,F,"[50,55)",958,1,0.125531122984539
36010,FL,F,"[50,55)",301,0,0
36011,FL,F,"[50,55)",311,1,0.124840603289454
36012,FL,F,"[50,55)",374,2,0.237111368376366
36015,FL,F,"[50,55)",2197,9,1.12237533605616
36019,FL,F,"[50,55)",401,1,0.11742094771558
37002,FL,F,"[50,55)",290,0,0
37007,FL,F,"[50,55)",425,4,0.478859389539925
37010,FL,F,"[50,55)",312,0,0
37011,FL,F,"[50,55)",221,0,0
37012,FL,F,"[50,55)",184,1,0.122841492032856
37015,FL,F,"[50,55)",691,1,0.123157554547449
37017,FL,F,"[50,55)",317,0,0
37018,FL,F,"[50,55)",522,2,0.247397336991572
37020,FL,F,"[50,55)",335,0,0
38002,FL,F,"[50,55)",170,0,0
38008,FL,F,"[50,55)",411,3,0.313132112040474
38014,FL,F,"[50,55)",761,3,0.320406212042101
38016,FL,F,"[50,55)",404,1,0.119337278166665
38025,FL,F,"[50,55)",405,1,0.116629404282577
41002,FL,F,"[50,55)",3120,6,0.701166391738972
41011,FL,F,"[50,55)",763,1,0.110717564251979
41018,FL,F,"[50,55)",1265,2,0.210804393603414
41024,FL,F,"[50,55)",721,1,0.110561362834685
41027,FL,F,"[50,55)",737,2,0.221027668237562
41034,FL,F,"[50,55)",667,3,0.343312964102715
41048,FL,F,"[50,55)",1397,2,0.215518006312205
41063,FL,F,"[50,55)",379,0,0
41081,FL,F,"[50,55)",992,2,0.223534735331337
41082,FL,F,"[50,55)",761,3,0.341054909024744
42003,FL,F,"[50,55)",570,0,0
42004,FL,F,"[50,55)",563,0,0
42006,FL,F,"[50,55)",1695,2,0.238728715274799
42008,FL,F,"[50,55)",871,1,0.124418715626075
42010,FL,F,"[50,55)",478,2,0.242963747603942
42011,FL,F,"[50,55)",695,2,0.231558095597366
42023,FL,F,"[50,55)",416,1,0.121076505364734
42025,FL,F,"[50,55)",984,2,0.240498219577709
42026,FL,F,"[50,55)",439,1,0.113659000394626
42028,FL,F,"[50,55)",745,1,0.12169760561128
43002,FL,F,"[50,55)",552,3,0.368960155691837
43005,FL,F,"[50,55)",766,0,0
43007,FL,F,"[50,55)",229,0,0
43010,FL,F,"[50,55)",887,2,0.258163781186204
43014,FL,F,"[50,55)",230,1,0.114811092678892
43018,FL,F,"[50,55)",426,0,0
44012,FL,F,"[50,55)",402,0,0
44013,FL,F,"[50,55)",674,1,0.123518202918996
44019,FL,F,"[50,55)",1415,1,0.12810164267441
44020,FL,F,"[50,55)",532,1,0.11902533009754
44021,FL,F,"[50,55)",7598,16,2.02620153013036
44034,FL,F,"[50,55)",898,1,0.120346553358901
44040,FL,F,"[50,55)",381,1,0.120854514936139
44043,FL,F,"[50,55)",922,0,0
44045,FL,F,"[50,55)",235,0,0
44048,FL,F,"[50,55)",463,0,0
44052,FL,F,"[50,55)",537,2,0.222855250330952
44064,FL,F,"[50,55)",319,0,0
44073,FL,F,"[50,55)",278,0,0
44081,FL,F,"[50,55)",644,0,0
44083,FL,F,"[50,55)",1561,5,0.624844436389617
44084,FL,F,"[50,55)",1074,2,0.254614113213793
44085,FL,F,"[50,55)",988,1,0.124304865516324
45035,FL,F,"[50,55)",1193,4,0.456494569154789
45041,FL,F,"[50,55)",811,2,0.226461744154434
45059,FL,F,"[50,55)",535,0,0
45060,FL,F,"[50,55)",196,1,0.111833574928733
45061,FL,F,"[50,55)",240,1,0.116105171743056
45062,FL,F,"[50,55)",72,0,0
45063,FL,F,"[50,55)",229,1,0.111103358247619
45064,FL,F,"[50,55)",256,0,0
45065,FL,F,"[50,55)",352,0,0
45068,FL,F,"[50,55)",626,0,0
46003,FL,F,"[50,55)",1814,5,0.589890511692655
46013,FL,F,"[50,55)",591,3,0.331179974667455
46014,FL,F,"[50,55)",1439,4,0.486514802261381
46020,FL,F,"[50,55)",727,2,0.237353707108892
46021,FL,F,"[50,55)",2527,4,0.500168293602092
46024,FL,F,"[50,55)",708,0,0
46025,FL,F,"[50,55)",1137,0,0
71002,FL,F,"[50,55)",291,0,0
71004,FL,F,"[50,55)",1579,4,0.494427677670708
71011,FL,F,"[50,55)",739,0,0
71016,FL,F,"[50,55)",2261,7,0.841206001694645
71017,FL,F,"[50,55)",308,0,0
71020,FL,F,"[50,55)",349,1,0.120325466386577
71022,FL,F,"[50,55)",2626,3,0.348607422587602
71024,FL,F,"[50,55)",484,1,0.11998756543252
71034,FL,F,"[50,55)",556,3,0.377843333344017
71037,FL,F,"[50,55)",525,4,0.482473109092311
71045,FL,F,"[50,55)",249,2,0.237071760144184
71053,FL,F,"[50,55)",1544,4,0.466518810325221
71057,FL,F,"[50,55)",721,3,0.347757143491834
71066,FL,F,"[50,55)",789,1,0.113227978229792
71067,FL,F,"[50,55)",278,1,0.108246442123761
71069,FL,F,"[50,55)",424,0,0
71070,FL,F,"[50,55)",1152,0,0
72003,FL,F,"[50,55)",484,0,0
72004,FL,F,"[50,55)",571,1,0.126125212927381
72018,FL,F,"[50,55)",522,0,0
72020,FL,F,"[50,55)",1361,2,0.245514763224655
72021,FL,F,"[50,55)",989,1,0.108917175146533
72030,FL,F,"[50,55)",652,2,0.251495610974628
72037,FL,F,"[50,55)",584,0,0
72038,FL,F,"[50,55)",460,0,0
72039,FL,F,"[50,55)",1116,2,0.255230965112999
72041,FL,F,"[50,55)",802,2,0.223856673162101
72042,FL,F,"[50,55)",910,1,0.127268206664755
72043,FL,F,"[50,55)",1269,0,0
73001,FL,F,"[50,55)",452,0,0
73006,FL,F,"[50,55)",1174,1,0.113988300569805
73009,FL,F,"[50,55)",428,0,0
73022,FL,F,"[50,55)",279,0,0
73028,FL,F,"[50,55)",2,0,0
73032,FL,F,"[50,55)",357,1,0.100994897612117
73040,FL,F,"[50,55)",302,1,0.113545234678716
73042,FL,F,"[50,55)",1018,3,0.290930456771792
73066,FL,F,"[50,55)",650,1,0.0747790356607313
73083,FL,F,"[50,55)",1118,2,0.181291398541344
73098,FL,F,"[50,55)",285,0,0
73107,FL,F,"[50,55)",1357,1,0.105445973799694
73109,FL,F,"[50,55)",151,1,0.0637332347991824
25005,WA,F,"[50,55)",265,1,0.0931731599529371
25014,WA,F,"[50,55)",1471,3,0.278466672968211
25015,WA,F,"[50,55)",416,2,0.18724416811261
25018,WA,F,"[50,55)",468,0,0
25023,WA,F,"[50,55)",400,0,0
25031,WA,F,"[50,55)",552,0,0
25037,WA,F,"[50,55)",517,3,0.289484224809202
25043,WA,F,"[50,55)",209,0,0
25044,WA,F,"[50,55)",251,0,0
25048,WA,F,"[50,55)",487,2,0.199814148906993
25050,WA,F,"[50,55)",268,0,0
25068,WA,F,"[50,55)",260,1,0.105751696599673
25072,WA,F,"[50,55)",986,4,0.375692868976032
25084,WA,F,"[50,55)",351,0,0
25091,WA,F,"[50,55)",849,1,0.102396773105922
25105,WA,F,"[50,55)",894,2,0.19243124630059
25107,WA,F,"[50,55)",335,0,0
25110,WA,F,"[50,55)",1157,0,0
25112,WA,F,"[50,55)",1270,1,0.10208259074032
25117,WA,F,"[50,55)",282,1,0.0820056396060742
25118,WA,F,"[50,55)",121,0,0
25119,WA,F,"[50,55)",581,1,0.0996127012533586
25120,WA,F,"[50,55)",326,1,0.088173606468584
25121,WA,F,"[50,55)",1030,0,0
25122,WA,F,"[50,55)",228,0,0
25123,WA,F,"[50,55)",441,3,0.281279301354613
25124,WA,F,"[50,55)",220,0,0
51004,WA,F,"[50,55)",1082,6,0.585586728080427
51008,WA,F,"[50,55)",479,2,0.153122962937022
51009,WA,F,"[50,55)",417,2,0.152310372078338
51012,WA,F,"[50,55)",119,0,0
51014,WA,F,"[50,55)",243,1,0.0915412939513179
51017,WA,F,"[50,55)",208,1,0.107570383627569
51019,WA,F,"[50,55)",133,0,0
51065,WA,F,"[50,55)",404,2,0.196061530951906
51067,WA,F,"[50,55)",497,0,0
51068,WA,F,"[50,55)",368,1,0.098737944836047
51069,WA,F,"[50,55)",671,2,0.212353744345347
52010,WA,F,"[50,55)",547,1,0.0833484289605816
52011,WA,F,"[50,55)",6522,28,2.79992789346867
52012,WA,F,"[50,55)",1221,2,0.19240001877209
52015,WA,F,"[50,55)",1147,8,0.687462648426436
52018,WA,F,"[50,55)",341,0,0
52021,WA,F,"[50,55)",782,3,0.248441077130538
52022,WA,F,"[50,55)",644,3,0.262560174982655
52025,WA,F,"[50,55)",480,1,0.0750032274119437
52048,WA,F,"[50,55)",348,1,0.080441762854205
52055,WA,F,"[50,55)",584,0,0
52074,WA,F,"[50,55)",406,1,0.0866096012821945
52075,WA,F,"[50,55)",336,1,0.0760513176012464
53014,WA,F,"[50,55)",708,5,0.463893878873008
53020,WA,F,"[50,55)",544,0,0
53028,WA,F,"[50,55)",755,3,0.278003997038421
53039,WA,F,"[50,55)",234,2,0.159589116630722
53044,WA,F,"[50,55)",418,0,0
53046,WA,F,"[50,55)",141,0,0
53053,WA,F,"[50,55)",3164,11,1.04939848333857
53065,WA,F,"[50,55)",657,2,0.195587712975645
53068,WA,F,"[50,55)",238,1,0.0800271239712506
53070,WA,F,"[50,55)",820,2,0.193729028047872
53082,WA,F,"[50,55)",643,1,0.0879177498833004
53083,WA,F,"[50,55)",190,0,0
53084,WA,F,"[50,55)",289,1,0.0809073637603747
55004,WA,F,"[50,55)",767,3,0.27974821281619
55035,WA,F,"[50,55)",333,2,0.157811200482542
55040,WA,F,"[50,55)",1007,4,0.383374248557618
55050,WA,F,"[50,55)",373,1,0.0915499481204828
55085,WA,F,"[50,55)",412,0,0
55086,WA,F,"[50,55)",812,5,0.461438981151151
56001,WA,F,"[50,55)",396,3,0.244134595632691
56005,WA,F,"[50,55)",263,1,0.0663383487782046
56016,WA,F,"[50,55)",350,3,0.211608888242832
56022,WA,F,"[50,55)",339,1,0.0707321347775546
56029,WA,F,"[50,55)",152,2,0.134790239410168
56044,WA,F,"[50,55)",202,0,0
56049,WA,F,"[50,55)",162,1,0.0696968091588766
56051,WA,F,"[50,55)",202,2,0.13766183418227
56078,WA,F,"[50,55)",511,1,0.0689564279991827
56086,WA,F,"[50,55)",503,1,0.0786126941826788
56088,WA,F,"[50,55)",160,0,0
57003,WA,F,"[50,55)",289,0,0
57018,WA,F,"[50,55)",225,0,0
57027,WA,F,"[50,55)",363,0,0
57062,WA,F,"[50,55)",187,1,0.0928321435023128
57064,WA,F,"[50,55)",572,2,0.159759130755657
57072,WA,F,"[50,55)",171,1,0.0862314349290489
57081,WA,F,"[50,55)",2466,10,1.0192314634122
57093,WA,F,"[50,55)",289,2,0.157360821985355
57094,WA,F,"[50,55)",504,3,0.272870814540444
57095,WA,F,"[50,55)",134,0,0
57096,WA,F,"[50,55)",1815,7,0.867372407597716
57097,WA,F,"[50,55)",629,1,0.124435510045511
58001,WA,F,"[50,55)",2824,11,1.03911692880026
58002,WA,F,"[50,55)",1205,5,0.406607387002159
58003,WA,F,"[50,55)",266,0,0
58004,WA,F,"[50,55)",702,0,0
61003,WA,F,"[50,55)",516,0,0
61010,WA,F,"[50,55)",125,1,0.0750155748334979
61012,WA,F,"[50,55)",158,1,0.0656926364521253
61019,WA,F,"[50,55)",175,0,0
61024,WA,F,"[50,55)",133,0,0
61028,WA,F,"[50,55)",183,1,0.0776274636687836
61031,WA,F,"[50,55)",776,0,0
61039,WA,F,"[50,55)",210,1,0.0711976644691587
61041,WA,F,"[50,55)",144,0,0
61043,WA,F,"[50,55)",251,0,0
61048,WA,F,"[50,55)",92,1,0.0618266110002639
61063,WA,F,"[50,55)",157,0,0
61068,WA,F,"[50,55)",215,0,0
61072,WA,F,"[50,55)",532,1,0.0815480481097318
61079,WA,F,"[50,55)",167,1,0.0586193361477476
61080,WA,F,"[50,55)",226,1,0.0803737369350949
61081,WA,F,"[50,55)",107,0,0
62003,WA,F,"[50,55)",969,2,0.174962458876664
62006,WA,F,"[50,55)",296,0,0
62009,WA,F,"[50,55)",444,0,0
62011,WA,F,"[50,55)",318,1,0.0842869062030158
62015,WA,F,"[50,55)",414,0,0
62022,WA,F,"[50,55)",748,2,0.13186706959914
62026,WA,F,"[50,55)",192,1,0.0657601134901826
62027,WA,F,"[50,55)",248,0,0
62032,WA,F,"[50,55)",469,1,0.0728947135551767
62038,WA,F,"[50,55)",622,0,0
62051,WA,F,"[50,55)",1313,4,0.3573712044032
62060,WA,F,"[50,55)",342,0,0
62063,WA,F,"[50,55)",5823,19,1.69716893679546
62079,WA,F,"[50,55)",909,2,0.159844097140969
62093,WA,F,"[50,55)",765,4,0.379045005185673
62096,WA,F,"[50,55)",2242,5,0.417770512727486
62099,WA,F,"[50,55)",584,1,0.061471050993627
62100,WA,F,"[50,55)",528,4,0.260572156388526
62108,WA,F,"[50,55)",591,1,0.0814639008476664
62118,WA,F,"[50,55)",760,1,0.0815401239843251
62119,WA,F,"[50,55)",478,1,0.0682406684751555
62120,WA,F,"[50,55)",916,2,0.160955341944526
62121,WA,F,"[50,55)",356,0,0
62122,WA,F,"[50,55)",331,0,0
63001,WA,F,"[50,55)",242,0,0
63003,WA,F,"[50,55)",144,0,0
63004,WA,F,"[50,55)",197,0,0
63012,WA,F,"[50,55)",221,0,0
63013,WA,F,"[50,55)",233,0,0
63020,WA,F,"[50,55)",511,1,0.0728516653989353
63023,WA,F,"[50,55)",752,3,0.225269265968494
63035,WA,F,"[50,55)",615,1,0.0696970938307248
63038,WA,F,"[50,55)",301,2,0.132449582487454
63040,WA,F,"[50,55)",512,0,0
63045,WA,F,"[50,55)",125,0,0
63046,WA,F,"[50,55)",230,0,0
63048,WA,F,"[50,55)",229,0,0
63049,WA,F,"[50,55)",478,1,0.0636041224052114
63057,WA,F,"[50,55)",135,0,0
63058,WA,F,"[50,55)",313,0,0
63061,WA,F,"[50,55)",533,0,0
63067,WA,F,"[50,55)",351,0,0
63072,WA,F,"[50,55)",365,1,0.0673293459489514
63073,WA,F,"[50,55)",218,1,0.0601998772818386
63075,WA,F,"[50,55)",99,0,0
63076,WA,F,"[50,55)",467,2,0.129600072269793
63079,WA,F,"[50,55)",1724,10,0.701504996865607
63080,WA,F,"[50,55)",284,0,0
63084,WA,F,"[50,55)",370,0,0
63086,WA,F,"[50,55)",95,0,0
63087,WA,F,"[50,55)",164,0,0
63088,WA,F,"[50,55)",418,0,0
63089,WA,F,"[50,55)",207,1,0.0675240966036712
64008,WA,F,"[50,55)",112,0,0
64015,WA,F,"[50,55)",242,1,0.0894489505016129
64021,WA,F,"[50,55)",131,0,0
64023,WA,F,"[50,55)",143,1,0.0727031527705668
64025,WA,F,"[50,55)",101,0,0
64029,WA,F,"[50,55)",122,0,0
64034,WA,F,"[50,55)",628,3,0.270858867740254
64047,WA,F,"[50,55)",114,0,0
64056,WA,F,"[50,55)",139,0,0
64063,WA,F,"[50,55)",239,1,0.0769470493910599
64065,WA,F,"[50,55)",255,1,0.0684986228731674
64074,WA,F,"[50,55)",585,5,0.455410282608008
64075,WA,F,"[50,55)",100,0,0
64076,WA,F,"[50,55)",124,0,0
81001,WA,F,"[50,55)",1012,1,0.0667412142948853
81003,WA,F,"[50,55)",195,0,0
81004,WA,F,"[50,55)",640,1,0.0786219406992312
81013,WA,F,"[50,55)",62,0,0
81015,WA,F,"[50,55)",299,0,0
82003,WA,F,"[50,55)",553,6,0.376585286821807
82005,WA,F,"[50,55)",117,0,0
82009,WA,F,"[50,55)",80,0,0
82014,WA,F,"[50,55)",180,1,0.0592196327437631
82032,WA,F,"[50,55)",257,0,0
82036,WA,F,"[50,55)",188,0,0
82037,WA,F,"[50,55)",172,0,0
82038,WA,F,"[50,55)",82,0,0
83012,WA,F,"[50,55)",435,3,0.186749817882129
83013,WA,F,"[50,55)",123,1,0.0617009116449517
83028,WA,F,"[50,55)",210,0,0
83031,WA,F,"[50,55)",163,2,0.118607432360709
83034,WA,F,"[50,55)",618,1,0.0777876560281505
83040,WA,F,"[50,55)",170,1,0.0695068073377552
83044,WA,F,"[50,55)",89,0,0
83049,WA,F,"[50,55)",97,0,0
83055,WA,F,"[50,55)",135,0,0
84009,WA,F,"[50,55)",289,1,0.0645067228430973
84010,WA,F,"[50,55)",190,0,0
84016,WA,F,"[50,55)",48,0,0
84029,WA,F,"[50,55)",60,1,0.05769628445483
84033,WA,F,"[50,55)",170,0,0
84035,WA,F,"[50,55)",185,0,0
84043,WA,F,"[50,55)",232,1,0.0608492330253556
84050,WA,F,"[50,55)",169,0,0
84059,WA,F,"[50,55)",200,0,0
84068,WA,F,"[50,55)",85,0,0
84075,WA,F,"[50,55)",98,0,0
84077,WA,F,"[50,55)",377,1,0.0645552593065998
85007,WA,F,"[50,55)",173,0,0
85009,WA,F,"[50,55)",222,1,0.0535634440042092
85011,WA,F,"[50,55)",170,2,0.11406855335192
85024,WA,F,"[50,55)",95,0,0
85026,WA,F,"[50,55)",160,1,0.0565303215403853
85034,WA,F,"[50,55)",112,0,0
85039,WA,F,"[50,55)",126,2,0.109138256540845
85045,WA,F,"[50,55)",389,1,0.0614358583794304
85046,WA,F,"[50,55)",276,0,0
85047,WA,F,"[50,55)",70,0,0
91005,WA,F,"[50,55)",242,0,0
91013,WA,F,"[50,55)",306,1,0.0677917570349039
91015,WA,F,"[50,55)",113,1,0.0638468888443353
91030,WA,F,"[50,55)",594,2,0.156617014696124
91034,WA,F,"[50,55)",469,0,0
91054,WA,F,"[50,55)",185,0,0
91059,WA,F,"[50,55)",241,1,0.0705590558997347
91064,WA,F,"[50,55)",169,0,0
91072,WA,F,"[50,55)",188,0,0
91103,WA,F,"[50,55)",118,0,0
91114,WA,F,"[50,55)",454,2,0.142948129612546
91120,WA,F,"[50,55)",206,1,0.0676153534751485
91141,WA,F,"[50,55)",337,2,0.145233964528542
91142,WA,F,"[50,55)",249,2,0.140848246132057
91143,WA,F,"[50,55)",97,0,0
92003,WA,F,"[50,55)",910,0,0
92006,WA,F,"[50,55)",233,1,0.070063584718635
92035,WA,F,"[50,55)",555,1,0.0835611291241784
92045,WA,F,"[50,55)",286,1,0.0753371379091717
92048,WA,F,"[50,55)",372,0,0
92054,WA,F,"[50,55)",270,1,0.0747602094215827
92087,WA,F,"[50,55)",473,2,0.139520484900915
92094,WA,F,"[50,55)",3636,14,1.29167471834788
92097,WA,F,"[50,55)",189,0,0
92101,WA,F,"[50,55)",471,1,0.0777570122004055
92114,WA,F,"[50,55)",313,1,0.0749450274041556
92137,WA,F,"[50,55)",923,3,0.27153768104734
92138,WA,F,"[50,55)",261,3,0.243437745743088
92140,WA,F,"[50,55)",723,2,0.165911696285616
92141,WA,F,"[50,55)",326,1,0.0765577302641074
92142,WA,F,"[50,55)",852,0,0
93010,WA,F,"[50,55)",184,0,0
93014,WA,F,"[50,55)",529,0,0
93018,WA,F,"[50,55)",111,1,0.0668784254319334
93022,WA,F,"[50,55)",419,1,0.0742579126597997
93056,WA,F,"[50,55)",353,2,0.135668304395126
93088,WA,F,"[50,55)",709,1,0.0723560165010387
93090,WA,F,"[50,55)",212,1,0.0673022247404232
21001,BR,M,"[50,55)",4056,16,1.83587141985629
21002,BR,M,"[50,55)",1075,1,0.107105713697364
21003,BR,M,"[50,55)",820,4,0.445628239875727
21004,BR,M,"[50,55)",6159,19,2.20818967470463
21005,BR,M,"[50,55)",1430,1,0.111182495810013
21006,BR,M,"[50,55)",1282,2,0.234241809887245
21007,BR,M,"[50,55)",1796,9,0.993781694365978
21008,BR,M,"[50,55)",798,1,0.113374900720432
21009,BR,M,"[50,55)",2533,9,1.00595073734353
21010,BR,M,"[50,55)",1589,11,1.25149176805358
21011,BR,M,"[50,55)",697,6,0.696894407658102
21012,BR,M,"[50,55)",3053,20,2.30641835941548
21013,BR,M,"[50,55)",1726,9,1.07223056150447
21014,BR,M,"[50,55)",952,11,1.31773184167825
21015,BR,M,"[50,55)",4085,15,1.77981129107584
21016,BR,M,"[50,55)",2677,7,0.735192505311604
21017,BR,M,"[50,55)",787,5,0.477478910026681
21018,BR,M,"[50,55)",1641,5,0.570315307106715
21019,BR,M,"[50,55)",1327,7,0.761667657930495
11001,FL,M,"[50,55)",548,1,0.122192185789337
11002,FL,M,"[50,55)",16706,68,8.50963446011299
11004,FL,M,"[50,55)",517,2,0.232092216526573
11005,FL,M,"[50,55)",642,3,0.352092099441285
11007,FL,M,"[50,55)",363,1,0.11836350324531
11008,FL,M,"[50,55)",1347,3,0.335191577314454
11009,FL,M,"[50,55)",1176,5,0.597359410064367
11013,FL,M,"[50,55)",656,4,0.468267307154093
11016,FL,M,"[50,55)",751,3,0.371159022760028
11018,FL,M,"[50,55)",439,0,0
11021,FL,M,"[50,55)",266,1,0.115954200558279
11022,FL,M,"[50,55)",644,0,0
11023,FL,M,"[50,55)",1023,2,0.228519841889055
11024,FL,M,"[50,55)",739,2,0.242706982291417
11025,FL,M,"[50,55)",321,0,0
11029,FL,M,"[50,55)",888,1,0.11638316442034
11030,FL,M,"[50,55)",386,1,0.118114755520392
11035,FL,M,"[50,55)",727,1,0.115576206980433
11037,FL,M,"[50,55)",570,0,0
11038,FL,M,"[50,55)",370,2,0.239360162036915
11039,FL,M,"[50,55)",752,1,0.112423830351041
11040,FL,M,"[50,55)",1246,2,0.238823221770243
11044,FL,M,"[50,55)",740,7,0.851190311022206
11050,FL,M,"[50,55)",319,0,0
11052,FL,M,"[50,55)",494,1,0.124706358632139
11053,FL,M,"[50,55)",866,2,0.245536570739725
11054,FL,M,"[50,55)",473,0,0
11055,FL,M,"[50,55)",831,2,0.225851511942826
11056,FL,M,"[50,55)",638,1,0.118012687424195
11057,FL,M,"[50,55)",572,2,0.235865380646536
12002,FL,M,"[50,55)",463,1,0.124139921400603
12005,FL,M,"[50,55)",621,1,0.121170730172867
12007,FL,M,"[50,55)",885,1,0.11626157452304
12009,FL,M,"[50,55)",620,2,0.241495922841466
12014,FL,M,"[50,55)",1710,3,0.370518541106895
12021,FL,M,"[50,55)",1312,3,0.363732222701905
12025,FL,M,"[50,55)",2785,10,1.20093535146104
12026,FL,M,"[50,55)",876,1,0.119944614420244
12029,FL,M,"[50,55)",697,3,0.371603606501194
12035,FL,M,"[50,55)",770,1,0.124524196178002
12040,FL,M,"[50,55)",949,2,0.227944082024815
12041,FL,M,"[50,55)",983,3,0.350629577140944
13001,FL,M,"[50,55)",553,2,0.251957967298662
13002,FL,M,"[50,55)",98,0,0
13003,FL,M,"[50,55)",956,3,0.377915005572708
13004,FL,M,"[50,55)",699,0,0
13006,FL,M,"[50,55)",385,1,0.120379699283717
13008,FL,M,"[50,55)",1580,1,0.121048437549421
13010,FL,M,"[50,55)",459,0,0
13011,FL,M,"[50,55)",1105,2,0.236791505491237
13012,FL,M,"[50,55)",345,0,0
13013,FL,M,"[50,55)",573,1,0.116475761949966
13014,FL,M,"[50,55)",840,0,0
13016,FL,M,"[50,55)",452,1,0.122215095488688
13017,FL,M,"[50,55)",751,2,0.234303037550721
13019,FL,M,"[50,55)",686,0,0
13021,FL,M,"[50,55)",418,2,0.242732983487961
13023,FL,M,"[50,55)",307,1,0.124578599379717
13025,FL,M,"[50,55)",1448,2,0.235436128151579
13029,FL,M,"[50,55)",491,2,0.241119690839673
13031,FL,M,"[50,55)",549,2,0.245082714925466
13035,FL,M,"[50,55)",621,1,0.127726759158209
13036,FL,M,"[50,55)",478,1,0.123473511393386
13037,FL,M,"[50,55)",465,1,0.118913642289626
13040,FL,M,"[50,55)",1561,6,0.728413208631913
13044,FL,M,"[50,55)",286,1,0.116905440535576
13046,FL,M,"[50,55)",429,2,0.242415635384555
13049,FL,M,"[50,55)",1006,2,0.245280000024827
13053,FL,M,"[50,55)",612,2,0.232701692449974
23002,FL,M,"[50,55)",1184,5,0.54402275288609
23003,FL,M,"[50,55)",902,4,0.405799096217094
23009,FL,M,"[50,55)",91,0,0
23016,FL,M,"[50,55)",1537,3,0.329137079085952
23023,FL,M,"[50,55)",339,1,0.10476320374027
23024,FL,M,"[50,55)",366,1,0.104032436707706
23025,FL,M,"[50,55)",1311,2,0.226009129354537
23027,FL,M,"[50,55)",1344,4,0.413834241502036
23032,FL,M,"[50,55)",267,2,0.201108424157217
23033,FL,M,"[50,55)",386,0,0
23038,FL,M,"[50,55)",480,2,0.217147130528176
23039,FL,M,"[50,55)",353,2,0.22238567229318
23044,FL,M,"[50,55)",509,1,0.109082006094946
23045,FL,M,"[50,55)",687,2,0.231173711327628
23047,FL,M,"[50,55)",545,1,0.123857307336185
23050,FL,M,"[50,55)",696,1,0.106114474770451
23052,FL,M,"[50,55)",616,2,0.20853132190357
23060,FL,M,"[50,55)",550,4,0.432145203133738
23062,FL,M,"[50,55)",967,3,0.30095425708726
23064,FL,M,"[50,55)",175,1,0.100449093480951
23077,FL,M,"[50,55)",1149,5,0.554306167502652
23081,FL,M,"[50,55)",465,0,0
23086,FL,M,"[50,55)",579,3,0.329274249117744
23088,FL,M,"[50,55)",1581,4,0.475327831515907
23094,FL,M,"[50,55)",1135,5,0.56041336735411
23096,FL,M,"[50,55)",897,2,0.228105929711366
23097,FL,M,"[50,55)",456,2,0.215818497264874
23098,FL,M,"[50,55)",181,2,0.223697716666038
23099,FL,M,"[50,55)",474,0,0
23100,FL,M,"[50,55)",180,0,0
23101,FL,M,"[50,55)",649,2,0.192034390955378
23102,FL,M,"[50,55)",551,0,0
23103,FL,M,"[50,55)",441,4,0.417460738175654
23104,FL,M,"[50,55)",386,0,0
23105,FL,M,"[50,55)",484,1,0.109772360033869
24001,FL,M,"[50,55)",1209,5,0.597222823767026
